DEADHEAD FARMS,deadheadfarmsny@gmail.com,COUNTRY MARKETPLACE,607-775-3844,"873 NY ROUTE 11, KIRKWOOD, NY 13795"
BUTTERFLY EFFECT,butterflyeffectplants@gmail.com,PHILLIP HAYES,610-357-4947,"99 GOLD STREET, BROOKLYN, NY 11201"
DOUBLE A VINEYARDS INC,,BRADY CO-DISTINCT LANDSCAPE INC,845-229-1211,"202 HAVILAND ROAD, HYDE PARK, NY 12538"
PLEASANT VALLEY FLOWERS,Flowerspvflowers146@gmail.com,MATHIS MERCANTILE,585-409-8499,"3610 MIDDLE RESERVATION RD, PERRY, NY 14530"
PRIANTI FARMS INC,,MOCKINGBIRD BELL LLC,585-520-7174,"4370 BENNETTS CORNERS ROAD, HOLLEY, NY 14470"
SANDY'S GARDEN CENTER,,HOEFFNER FARMS,845-457-3453,"405 GOODWILL ROAD, MONTGOMERY, NY 12549"
JUNIPER HILL FARM,juniperhillfarm@gmail.com,GULLOS GARDEN CENTER LLC,716-646-6111,"7692 SOUTHWESTERN BOULEVARD, DERBY, NY 14047"
HOMEGROWN NURSERIES AND FARM LLC,,LANDSCAPE DETAILS INCORPORATED,,"98 INDUSTRIAL ROAD, EAST HAMPTON, NY 11937"
POTT'D,,RESTORATION FARM,718-309-4220,"140 BETHPAGE-SWEET HOLLOW RD, OLD BETHPAGE, NY 11804"
GUIGNARDS GREENHOUSES,,SMITTY'S NURSERY AND LANDSCAPE INC,518-734-3489,"4681 STATE ROUTE 23, WINDHAM, NY 12496"
SUNRISE FARM,Sunrisefarm17@gmail.com,ELHANNON NURSERY INC,518-686-5553,"20716 STATE ROUTE 22, PETERSBURG, NY 12138"
BLAKE TOM VEHICLE,,OUTBACK FARM MARKET,717-587-0079,"2135 COUNTY ROAD 8, CANANDAIGUA, NY 14424"
PETALS N POTS GRNHOUSES,press@judysbookteam.com,FAMILY TRADITIONS TREE FARM LLC,518-922-8558,"685 ARGERSINGER ROAD, FULTONVILLE, NY 12072"
PETALS N POTS GRNHOUSES,info@judysbookteam.com,SISTER ROOTS TREE FARM,518-229-0414,"164A GRONCZNIAK RD, STILLWATER, NY 12170"
STONEY LONESOME FARM LLC,402-9167Comment.GreenidgeGenerating2021@dec.ny.gov,HIGHWINDS FARM,518-827-4030,"224 CAMPBELL HILL ROAD, BROOME, NY 12122"
STONEY LONESOME FARM LLC,info@senecalakeguardian.org,VANDERZALM JOHN,631-286-0816,"437 HEAD OF NECK ROAD, BELLPORT, NY 11713"
STONEY LONESOME FARM LLC,senecalake@berlinrosen.com,DELANEY FARMS,315-469-1668,"4097 WEST SENECA TURNPIKE, SYRACUSE, NY 13215"
STONEY LONESOME FARM LLC,info@sustainablefoodtrust.org,GARDEN TIME INC,518-793-8555,"652 QUAKER ROAD, QUEENSBURY, NY 12804"
DAVES VEGGIES & GREENHOUSES,,CAROL DATTHYN FARMS,315-483-4338,"4821 ROUTE 88, SODUS, NY 14551"
JIM BOB'S GREENHOUSE,,MAPLE RIDGE CENTER,518-355-2390,"2999 HAMBURG STREET, SCHENECTADY, NY 12303"
BALET FLOWERS & DESIGN LLC,NYAARP@aarp.org,HOLLOW WINDS FARM,607-746-3207,"3338 COUNTY HIGHWAY 16, DELHI, NY 13753"
LANSINGS FARM,,MAINTENANCE MAN LANDSCAPING INC,315-363-7225,"4785 STATE ROUTE 31, VERNON, NY 13476"
NATURAL LANDWORKS,,THE VIOLET BARN,585-374-8592,"7209 COUNTY ROAD #12, NAPLES, NY 14512"
CREEKSIDE GREENHOUSE,office@sadlerscreeksidegreenhouse.com,FISH FRM MKT&GREENHOUSE,585-289-4215,"4494 MT PAYNE ROAD, SHORTSVILLE, NY 14548"
FRANK DIMAGGIO LANDSCAPING INC,,PEDRICKS GLASS GARDENS INC,518-399-6363,"35 SARATOGA ROAD, SCOTIA, NY 12302"
ADS LANDSCAPES INC,,TROYERS,,"7811 COATES ROAD N., HOLLAND PATENT, NY 13354"
ROEMER FARMS LLC,,ONE NATURE LLC,845-440-1677,"321 MAIN STREET, BEACON, NY 12508"
CHICKADEE VALLEY FARM LLC,CHICKADEE7@FRONTIERNET.NET,RADLIFF HOLLOW FARM,518-673-4877,"828 MAPLETOWN ROAD, CANAJOHARIE, NY 13317"
MERCANTILE GREENHOUSE,schoolprograms@farmersmuseum.org,ETCETERA FARM LLC,518-672-4250,"936 COUNTY ROUTE 21, GHENT, NY 12075"
TWIN PINE GREENHOUSE,,MAIURANOS FLOWERS,607-334-4140,"5307 STATE HIGHWAY 12, NORWICH, NY 13815"
GREENLAWN SOD FARMS INC,,FORD FARMS C/O LINWOOD FORD,607-329-6947,"8385 CREEKSIDE DRIVE, SAVONA, NY 14879"
KNOWN SOURCE LLC,,SCHOHARIE VALLEY FARMS LLC,518-295-7139,"5605 STATE ROUTE 30, SCHOHARIE, NY 12095"
ROCKCREST GARDENS INC,,AUGUSTINE BROS CORP,845-338-4936,"177 VAN KLEECKS LANE, KINGSTON, NY 12401"
MATTS TREE FARM & LNDSC,,MARCUS & LORRAINE ZIMMERMAN,607-268-4006,"11747 CR 122, PRATTSBURGH, NY 14873"
CENTURION FARM LLC,web-accessibility@cornell.edu,M. MEGLIO FARMS LLC,631-338-2697,"214 EASTPORT MANOR ROAD, MANORVILLE, NY 11949"
SUMMERTIME BLOOMS,ocs1583@aol.com,LUCULE LLC DBA BEAR CREEK FARM,845-868-7928,"6187 ROUTE 82, STANFORDVILLE, NY 12581"
RAYMOND Z NOLT,,RIVER RUN TREE FARMS,518-868-9761,"329 JUNCTION ROAD, HOWES CAVE, NY 12092"
ROSE HILL HOUSE FARMS,,BEYOND YOUR GARDEN CORP,518-937-3065,"162 COUNTY HIGHWAY 109, BROADALBIN, NY 12025"
LAKESIDE SOD SPLY CO IN,example@mail.com,RAY SMITH & ASSOCIATES,631-287-6100,"1366 MONTAUK HWY, WATER MILL, NY 11976"
PANEKS PICKIN PATCH,gespanek15@gmail.com,MARCUS & LORRAINE ZIMMERMAN,607-268-4006,"11747 CR 122, PRATTSBURGH, NY 14873"
SCHICHTELS NURSERY INC,14141info@schichtels.com,SUNNYVILLE FARMS,,"14145 STATE HIGHWAY 37, MASSENA, NY 13662"
JAY W GUILD WHOLESALE GROWER,aw242@cornell.edu,VALLEY VIEW MANAGEMENT  CORP,917-969-1212,"33 GILBERT LANE, PUTNAM VALLEY, NY 10579"
JAY W GUILD WHOLESALE GROWER,info@lifga.com,JON-LIN FARM,607-835-6718,"1791 OWEGO HILL ROAD, CORTLAND, NY 13045"
RENSHAW & DAUGHTERS LLC,,GABRIELSEN FARMS LLC,631-779-2540,"216 HERRICKS LANE, JAMES PORT, NY 11947"
ADIRONDACK NATURALS,info@adirondackcouncil.org,EARSING GREENHOUSE LLC,716-826-5025,"3065 CLINTON STREET, WEST SENECA, NY 14224"
JENKINS & LUEKEN ORCHARDS,,JUDYS FRUITS VEG FLWRS,315-587-9052,"9046 CATCHPOLE ROAD, NORTH ROSE, NY 14516"
ELI B MARTIN,,HOMEGROWN DESIGNS LTD,518-421-9190,"194 STABENOW RD, CANAJOHARIE, NY 13317"
HEWITTS GARDEN CENTER INC,info@sungro.com,RUFF ACRES ROADSIDE MARKET,518-483-4329,"1442 COUNTY ROUTE 8, NORTH BANGOR, NY 12966"
PERFECTLY BLENDED FARM,perfectlyblendedfarm@gmail.com,HECTOR HOT PEPPERS,607-220-8471,"4665 STAGE RD, BURDETT, NY 14818"
NNY WINDY ACRES NURSERY INC,,GREENBELT NATIVE PLANT CENTER PROPOGATION NURSERY,718-370-9044,"3808 VICTORY BOULEVARD, STATEN ISLAND, NY 10314"
PRISTINE ACRES,ap@the607csa.com,FUNKES FLOWERS,716-992-3049,"4135 ROSEDALE AVENUE, EDEN, NY 14057"
PRISTINE ACRES,benedict@the607csa.com,VAN COTT J NURSERIES,631-261-1779,"630 PULASKI ROAD, GREENLAWN, NY 11740"
COUNTRYSIDE PRODUCE,redbird2004@gmail.com,HROBONIS GREENHOUSE VARIETIES,315-942-3466,"7457 ROUTE 13, BLOSSVALE, NY 13308"
BUCKLEYS FLOWER SHOP IN,XINZHUANG123@GMAIL.COM,MEL NICOTRA INC,315-243-2008,"7082 N MANLIUS RD, KIRKVILLE, NY 13082"
WEINHEIMER FARMS,,QUERNER FAMILY FARM LLC,201-264-3293,"1384 COUNTY RT 12, NEW HAMPTON, NY 10958"
OUTLANDERS,Filepublicfile@wluctv6.com,BUTTERNUT RIDGE FARM,518-638-6656,"4323 ROUTE 40, ARGYLE, NY 12809"
MICHALEEN'S FLORIST & GREENHOUSE,mickey@michaleens.com,HANIYA RAE,214-695-3538,"353 40TH STREET, BROOKLYN, NY 11232"
CREEK SIDE GREENHOUSE,,ORION NURSERY,585-352-9239,"1492 MANITOU ROAD, HILTON, NY 14468"
SUNFROST FARMS INC,Info@SunjasKimchi.com,LAKEVIEW GARDENS,716-488-0859,"1259 NORTH MAIN STREET, JAMESTOWN, NY 14701"
THE NATURAL WAY ORGANIC LANDSCAPING INC,,PINE VALLEY FARMS,607-739-2319,"3651 WATKINS ROAD, PINE VALLEY, NY 14872"
ALMOSTA FARM,,EVERLASTING SPRING GARDEN CENTER LLC,845-295-0856,"3195 ROUTE 52, WHITE SULPHER SPRS, NY 12787"
BAXTERS TREE FARM LLC,,CRITTER HAVEN FARM,315-256-5154,"18910 COUNTY ROUTE 3, CLAYTON, NY 13624"
PARDIS PLANTS DBA FOLIAGE GARDEN,,LASTING DREAMS ENTERPRISES,716-648-4920,"6425 SOUTH ABBOTT ROAD, ORCHARD PARK, NY 141274704"
AGLE HENRY W&SONS INC,,SCHERER STEPHEN,518-828-7501,"385 ROUTE 31, HUDSON, NY 12534"
ORLOPS GREENHOUSE,,VALS COUNTRY CREATIONS,518-358-9225,"471 REAGAN FLATS ROAD, BOMBAY, NY 12914"
WIEMER HERMANN J-VNYARD,,LITTLE WAGON ROADSIDE FARMSTAND,518-645-5530,"882 MIDDLE RD, WILLSBORO, NY 12996"
DELALIO SOD FARMS LLC,,ABUNDANT HARVEST ORGANIC PRODUCE,315-789-1094,"1605 PRE EMPTION STREET, GENEVA, NY 14456"
CHERRY VALLEY GRHSE,,EAST BRANCH ORGANICS,518-576-9043,"10861 US ROUTE 9N, KEENE, NY 12942"
INTERNATIONAL BONSAI ARBORETUM,dyv@internationalbonsai.com,,,
INTERNATIONAL BONSAI ARBORETUM,wnv@internationalbonsai.com,,,
PLANTS UNLIMITED LLC,,,,
BONSAI BOY,,,,
GOODNESS GARDENS INC,,,,
CORALS CORNER AND CONES,cambridgechamber@gmail.com,,,
MATRAZZO FLORIST INC,,,,
SUNRISE FIELDS FARM,sunrisefieldsfarmc@gmail.com,,,
SUNRISE FIELDS FARM,info@sunrisefieldsfarm.com,,,
SUNRISE FIELDS FARM,sales@sunrisefieldsfarm.com,,,
SUNRISE FIELDS FARM,hrsff@sunrisefieldsfarm.com,,,
NATURAL LANDWORKS,,,,
NORWICH MEADOWS FRM LLC,DIPA@labor.ny.gov,,,
LINCOLN PARK NURSERY LLC,,,,
BATAVIA TURF LLC,malbino@ballardsports.com,,,
BATAVIA TURF LLC,jeremy@dryject.com,,,
BATAVIA TURF LLC,jack@preferredseed.com,,,
BATAVIA TURF LLC,emma.yates@denaliwater.com,,,
BATAVIA TURF LLC,tcruikshank@siteone.com,,,
BATAVIA TURF LLC,capcoulter@yahoo.com,,,
BATAVIA TURF LLC,kwalters@seedway.com,,,
BATAVIA TURF LLC,jackleising@yahoo.com,,,
BATAVIA TURF LLC,cschaubel@synateksolutions.com,,,
BATAVIA TURF LLC,brian.goudey@syngenta.com,,,
BATAVIA TURF LLC,joe.hartman@nutrien.com,,,
BATAVIA TURF LLC,jeff.brink@casella.com,,,
BATAVIA TURF LLC,ross.brown@lakesidesod.com,,,
BATAVIA TURF LLC,joestein59@gmail.com,,,
BATAVIA TURF LLC,katie@bataviaturf.com,,,
BATAVIA TURF LLC,joe.charbonneau@nutrien.com,,,
BATAVIA TURF LLC,dean.newton@nutrien.com,,,
BATAVIA TURF LLC,shwall@landolakes.com,,,
BATAVIA TURF LLC,aludwig@ewingirrigation.com,,,
BATAVIA TURF LLC,gscott@lynnhscott.com,,,
BATAVIA TURF LLC,bbelden@mte.us.com,,,
BATAVIA TURF LLC,chris.makowski@ventrac.com,,,
BATAVIA TURF LLC,paul.sharka@casella.com,,,
BATAVIA TURF LLC,dstankiewicz@andreandson.com,,,
BATAVIA TURF LLC,klindner@finchturf.com,,,
BATAVIA TURF LLC,bartolottakm@gmail.com,,,
BATAVIA TURF LLC,lcosh@finchturf.com,,,
BATAVIA TURF LLC,dshuman@northernnurseries.com,,,
BATAVIA TURF LLC,asiegel@andreandson.com,,,
BATAVIA TURF LLC,mike@saratogasod.com,,,
BATAVIA TURF LLC,mfhull@landolakes.com,,,
BATAVIA TURF LLC,davidbush@frontiernet.net,,,
BATAVIA TURF LLC,jmiller@siteone.com,,,
BATAVIA TURF LLC,mike@ftodistributors.com,,,
BATAVIA TURF LLC,faerysgolf@aol.com,,,
BATAVIA TURF LLC,dpomponio@skyworksllc.com,,,
BATAVIA TURF LLC,czyzewbb@delhi.edu,,,
BATAVIA TURF LLC,loberg@lakesidesod.com,,,
BATAVIA TURF LLC,steve@saratogasod.com,,,
BATAVIA TURF LLC,mwdilorenzo@landolakes.com,,,
BATAVIA TURF LLC,sedwards@solitudelake.com,,,
BATAVIA TURF LLC,nmacarthur@grasslandcorp.com,,,
BATAVIA TURF LLC,jon.cuny@syngenta.com,,,
BATAVIA TURF LLC,tjones@mte.us.com,,,
BATAVIA TURF LLC,matulewicza@helenaagri.com,,,
BATAVIA TURF LLC,mslade@turfware.com,,,
BATAVIA TURF LLC,imacarthur@grasslandcorp.com,,,
BATAVIA TURF LLC,rlind@grasslandcorp.com,,,
BATAVIA TURF LLC,gillookk@delhi.edu,,,
BATAVIA TURF LLC,blentz@skyworksllc.com,,,
BATAVIA TURF LLC,jtaranto@andreandson.com,,,
BATAVIA TURF LLC,laurie@saratogasod.com,,,
WAYSIDE GARDEN CENTER,,,,
BROOKSIDE NURSERY,,,,
ANDERSONS PRODUCE,,,,
HOMESPUN TREASURES,EmailTinaBrewer@windstream.net,,,
HOMESPUN TREASURES,info@visitpago.com,,,
"MISS PERRY FARMS, LLC",,,,
RIVERMEDE FARM,,,,
M&M PRODUCE,,,,
TRANQUILITY HILL FARM,,,,
WARRENS NURSERY INC - GROW,,,,
GARDEN BARN THE,info@gardenbarn.com,,,
CONSUMER SALES INC,,,,
FANTASTIC GARDENS OF LI INC.,fantasticgard@optonline.net,,,
"INVINCIBLE SUMMER FARMS, LLC",,,,
SCARBOROUGH FIELDS & FLOWERS,eggcanvas@gmail.com,,,
VELESKO JERRY W,,,,
MICHAEL & SONS NURSERIES INC,,,,
BLOOMS BY BOGNER,,,,
TREES OF THE WOODS,kathrynwarmstrong@gmail.com,,,
MATHIS MERCANTILE,,,,
BRADY CO-DISTINCT LANDSCAPE INC,,,,
SCHLECHT NURSERY INC,,,,
GULLOS GARDEN CENTER LLC,russell.gullo@gullosgc.com,,,
ALLENWAY ACRES,allenwayacres@gmail.com,,,
COUNTRY MARKETPLACE,,,,
MOCKINGBIRD BELL LLC,14470info@mockingbirdbell.com,,,
PHILLIP HAYES,,,,
PINESBRIDGE NURSERY,,,,
MAPLEHORST FARM NURSERY INC,,,,
OUTBACK FARM MARKET,,,,
SMITTY'S NURSERY AND LANDSCAPE INC,Gini@smittyscapes.com,,,
HARGRAVE FARMS,,,,
RESTORATION FARM,info@restorationfarm.com,,,
LANDSCAPE DETAILS INCORPORATED,,,,
DELANEY FARMS,delaneyfarmssyr@gmail.com,,,
HOEFFNER FARMS,,,,
ELHANNON NURSERY INC,,,,
MAPLE RIDGE CENTER,,,,
FAMILY TRADITIONS TREE FARM LLC,,,,
HIGHWINDS FARM,,,,
SISTER ROOTS TREE FARM,,,,
FISH FRM MKT&GREENHOUSE,,,,
RADLIFF HOLLOW FARM,,,,
THE VIOLET BARN,comments@violetbarn.com,,,
CAROL DATTHYN FARMS,,,,
HOLLOW WINDS FARM,hello@visitdelhiny.org,,,
GARDEN TIME INC,connect@grassrootsfund.org,,,
VANDERZALM JOHN,gsaconferences@genetics-gsa.org,,,
VANDERZALM JOHN,society@genetics-gsa.org,,,
ETCETERA FARM LLC,,,,
PEDRICKS GLASS GARDENS INC,,,,
FORD FARMS C/O LINWOOD FORD,,,,
MAINTENANCE MAN LANDSCAPING INC,,,,
SCHOHARIE VALLEY FARMS LLC,,,,
TROYERS,troyersgreenhouse@yahoo.com,,,
MARCUS & LORRAINE ZIMMERMAN,,,,
AUGUSTINE BROS CORP,,,,
ONE NATURE LLC,12508info@onenaturellc.com,,,
BEYOND YOUR GARDEN CORP,beyondyourgarden@gmail.com,,,
JON-LIN FARM,finchg@assembly.state.ny.us,,,
GABRIELSEN FARMS LLC,,,,
RAY SMITH & ASSOCIATES,info@raysmithassociates.com,,,
MARCUS & LORRAINE ZIMMERMAN,,,,
M. MEGLIO FARMS LLC,,,,
LUCULE LLC DBA BEAR CREEK FARM,,,,
MAIURANOS FLOWERS,,,,
HECTOR HOT PEPPERS,contact@hectorhotpeppers.com,,,
EARSING GREENHOUSE LLC,Usearsingsgreenhouse@gmail.com,,,
EARSING GREENHOUSE LLC,earsingsgreenhouse@gmail.com,,,
GREENBELT NATIVE PLANT CENTER PROPOGATION NURSERY,,,,
HOMEGROWN DESIGNS LTD,,,,
JUDYS FRUITS VEG FLWRS,,,,
VALLEY VIEW MANAGEMENT  CORP,info@scenichudson.org,,,
RIVER RUN TREE FARMS,,,,
ORION NURSERY,office@orion.barnetmail.net,,,
FUNKES FLOWERS,,,,
VAN COTT J NURSERIES,,,,
BUTTERNUT RIDGE FARM,leah@moxieridgefarm.com,,,
BUTTERNUT RIDGE FARM,locustgrovesmokehouse@yahoo.com,,,
BUTTERNUT RIDGE FARM,info@cheesefarmer.com,,,
BUTTERNUT RIDGE FARM,Info@lakestyleshop.com,,,
BUTTERNUT RIDGE FARM,hbcbrewingcompany@gmail.com,,,
BUTTERNUT RIDGE FARM,4jsteidle@gmail.com,,,
QUERNER FAMILY FARM LLC,,,,
HROBONIS GREENHOUSE VARIETIES,,,,
HANIYA RAE,,,,
SCHERER STEPHEN,circulation@registerstar.com,,,
LITTLE WAGON ROADSIDE FARMSTAND,info@adirondackfarmersmarket.com,,,
EVERLASTING SPRING GARDEN CENTER LLC,purecatskills@nycwatershed.org,,,
PINE VALLEY FARMS,,,,
CRITTER HAVEN FARM,,,,
VALS COUNTRY CREATIONS,,,,
EAST BRANCH ORGANICS,,,,
